gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C-A	YAL063C-A	0	33.4203402156477	34.77084607568	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	38.963719681744	0	0
YAL064W-B	YAL064W-B	8.03578986091607	0	11.584018057144	16.4295157392957	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	1.07878763817216	2.85620025337042	3.9621579426	1.11124479748044	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.4493505993799	38.7228837226129	147.721433706028	35.6323762565205	25.5868908025376
YAL068W-A	YAL068W-A	0	0	70.304147977648	0	0
YAL069W	YAL069W	22.482486796065	22.3282622634423	0	0	10.9146184353443
YAR002C-A	ERP1	240.425468554661	273.925860057347	569.99024214964	316.082854965184	233.876243711352
YAR002W	NUP60	68.3488894677817	63.8788147181825	131.812607606212	76.5716208042483	47.4553571536342
YAR003W	SWD1	42.2320770648595	24.0500743573222	51.515739395224	38.6495935843606	23.2057607733632
YAR007C	RFA1	59.4753520544489	60.4727351200629	118.320431736208	101.40937356397	45.6623363759653
YAR008W	SEN34	23.7316139180825	35.3285948603063	47.257987722244	10.8471751902134	13.0266965787159
YAR009C	YAR009C	8884.40912081719	7164.48097971296	14476.9482723917	20440.6574856083	9227.2768344169
YAR010C	YAR010C	9289.48667198422	8272.91177586635	16737.8279160005	22610.0762001658	9810.10257669878
YAR014C	BUD14	50.5872678019112	47.3258203726773	133.992594161192	64.9209333059717	43.9164201137523
YAR015W	ADE1	127.127776606554	136.944374665401	339.233941277504	225.90184361479	98.238105021707
YAR018C	KIN3	30.5424586780361	19.3004988993092	40.160852379752	40.8807680378775	21.1466895658034
YAR019C	CDC15	13.2642441147815	18.5387861638152	40.84503437378	18.2262228629649	12.50500562259
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.67133835149934	5.02953884040412	26.163904893308	9.58688558174035	4.60271781053359
YAR027W	UIP3	86.996563324144	105.093202812587	241.873305218324	102.662445210483	66.8187761452367
YAR028W	YAR028W	61.5611590628531	41.6733219889927	186.77002957418	53.2816677212311	38.3946031843544
YAR029W	YAR029W	21.9445518902739	114.545152726505	476.695550607484	0	0
YAR030C	YAR030C	19.3645367681137	0	32.985462926	9.86722707072947	0
YAR031W	PRM9	45.3616163822407	22.5435282248722	89.127120373512	34.3832660076235	21.2364282885351
YAR033W	MST28	6.48012201295796	35.262041676945	50.0276865283	16.6505211579306	9.5986507862016
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.83676187748867	3.21624316458387	3.346210529688	11.3540347310734	1.81773819857273
YAR042W	SWH1	53.2841795818866	46.1710755612177	89.2112645164	69.7056716199508	39.0564747948398
YAR047C	YAR047C	0	0	42.64613673814	11.0425119793342	0
YAR050W	FLO1	1.52425351617805	2.47068259971288	3.798980630068	6.33553321502534	3.45856063383417
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	9.99420879218499	0	70.561114500864	0	9.74696417037701
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.05344428915311	0	8.7464350727	4.16277487066665	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	11.7511152191485	24.1751314725857	33.536054944912	20.1169534134505	42.51108881511
YAR068W	YAR068W	65.4658924395059	43.262558574284	147.892580826848	55.9222286324717	37.5799727967537
YAR069C	YAR069C	0	0	0	0	12.3727685004145
YAR070C	YAR070C	0	0	0	0	0
