gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	78.6592994927354	0	0
YAL064W-B	YAL064W-B	8.083469762384	0	11.6928100736532	8.30739211210569	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	1.080431198478	2.889938118815	3.999368789584	1.11415043944689	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.55513496708	39.180284190707	203.330138394425	27.0523871761109	8.58868667098147
YAL068W-A	YAL068W-A	17.050739393596	0	70.9644134478541	0	0
YAL069W	YAL069W	22.637434338528	22.592007027535	23.4487115254622	0	0
YAR002C-A	ERP1	227.032369421419	280.761013174279	582.815330053915	310.733044080997	224.097562764158
YAR002W	NUP60	68.459461756565	64.633360800558	135.286676783453	75.5484898566925	47.4835634750911
YAR003W	SWD1	42.312481195082	24.334157410167	51.99955243224	35.5497209875625	21.6813733014579
YAR007C	RFA1	57.509564351804	61.187048039348	119.431644932924	100.606619635891	45.6796597509479
YAR008W	SEN34	21.151640816952	35.745901462359	47.7018138740472	10.9008210918251	13.0562844195967
YAR009C	YAR009C	8415.23310048173	7570.68291511887	15241.4758323954	19137.5916873755	8652.8615747562
YAR010C	YAR010C	8669.49554421964	8358.25411503593	16882.1742739076	20974.2823131583	9151.10328198319
YAR014C	BUD14	48.879328102467	47.884839971089	136.880523400858	62.3208158607217	43.9255823020864
YAR015W	ADE1	122.804681493375	138.561981941042	344.702675702589	217.351236936119	89.2721381506604
YAR018C	KIN3	30.599720808615	19.52847924027	40.5380253712119	39.4402046462666	21.167847382996
YAR019C	CDC15	13.279807519776	19.309468146276	41.2286328977351	16.956159779755	11.2532889902465
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.689752073351	5.088948483355	26.4096247463504	9.65946586720434	0
YAR027W	UIP3	80.807128470576	106.334579338878	247.489322781984	86.6022025663774	60.6246273942612
YAR028W	YAR028W	58.506489085756	42.165573456039	188.524091136182	53.5915518034924	35.2944823208652
YAR029W	YAR029W	22.108246684392	115.898177075329	481.172464547029	0	0
YAR030C	YAR030C	19.48735269054	0	33.2952478054588	9.99126557421201	0
YAR031W	PRM9	40.688377361523	29.652760430645	99.4340747608443	29.6057557081564	21.2795087975873
YAR033W	MST28	3.250360500503	38.922067793048	67.3300325720027	16.7473599339313	12.834357200777
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.839329415453	3.254233907133	3.37763667316649	11.3807276985906	1.81818690229709
YAR042W	SWH1	53.341724901293	46.716455196543	91.4344680025803	67.1782087239348	38.0322946837428
YAR047C	YAR047C	0	0	43.0466504379178	11.1750182239808	0
YAR050W	FLO1	1.705014395597	2.789902357528	4.82917925751068	5.44492658537456	2.67149583063097
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	10.057154006031	0	71.2237933208351	0	9.81915930927808
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.068301616018	0	8.82857773396069	4.19167819981981	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	11.793150908945	24.460691717088	33.8510107987046	20.2521295946677	42.657824853619
YAR068W	YAR068W	49.317793743182	56.280320159998	155.772023590795	28.2099109274538	37.7639017567674
YAR069C	YAR069C	0	0	0	0	12.4724423104282
YAR070C	YAR070C	0	0	0	0	0
