gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C	FLO9	4.69788941538308	9.58423174486479	13.0098127176979	4.57796019373182	1.12029781087135
YAL063C-A	YAL063C-A	0	0.970220586836535	0.969736137607196	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	1.93949266856697	0	0
YAL064W-B	YAL064W-B	0.877459944450315	0	1.37493783195345	0.873915889639943	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.99296673174062	2.9877336981078	3.98165584644321	0.992331691848726	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69203563515809	4.24804075329421	21.2295981211012	2.52689019816608	0.837455964571851
YAL068W-A	YAL068W-A	0.527586403941248	0	2.37862336286307	0	0
YAL069W	YAL069W	1.2132112122103	1.3620084008525	1.36132832124766	0	0
YAR002C-A	ERP1	60.9102512945146	84.7335048713443	169.382391553938	80.7914667990986	60.8232512339895
YAR002W	NUP60	56.770492414426	60.2922762013927	121.528711664024	60.7142189332389	39.8347754138744
YAR003W	SWD1	26.7049607338817	17.2764904299001	35.5514845462656	21.7437822902626	13.8433157897674
YAR007C	RFA1	55.9582904798062	66.9729797666031	125.886296994577	94.8694453431802	44.9652600346367
YAR008W	SEN34	7.75052287688536	14.7342811842508	18.9346166692157	3.87098595187928	4.83990046259433
YAR009C	YAR009C	16671.9257303723	16872.1502270392	32710.0586322505	36743.6541630845	17342.4024760592
YAR010C	YAR010C	5684.43743506026	6164.88520490406	11991.0365430302	13327.730927725	6070.11624909785
YAR014C	BUD14	55.1023616086661	60.7237782401666	167.155752291576	68.0853319233792	50.0947715933607
YAR015W	ADE1	51.6723213820324	65.5847543930401	157.116714321712	88.6299714726382	38.0004618137837
YAR018C	KIN3	19.7954557061095	14.2112482013114	28.4083044984808	24.7264998038507	13.8533441708978
YAR019C	CDC15	21.1405601462112	34.5788688160711	71.0981545982356	26.1593924981625	18.1231660741347
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.905715760891013	1.10556900787312	5.52508489805422	1.80788414956785	0
YAR027W	UIP3	23.944542109237	35.4443600730416	79.4416057293605	24.8691672905339	18.1733852455421
YAR028W	YAR028W	17.2339078068586	13.9718366448634	60.1563209862305	15.2985934795965	10.5175947368183
YAR029W	YAR029W	0.390379595804655	2.30210524098133	9.20382301999524	0	0
YAR030C	YAR030C	1.68104771564428	0	3.11131606432615	0.835262804990207	0
YAR031W	PRM9	16.5496767122345	13.5675063295711	43.8115950685537	11.6699968515287	8.75609834769384
YAR033W	MST28	0.957439321348056	12.8970799757232	21.4844003596812	4.7808104610436	3.8245799022681
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00255540219555	3.98556181825757	3.98357170805822	12.0079950376192	2.00259642639478
YAR042W	SWH1	104.93032497151	103.375971565323	194.840210092022	128.06717386874	75.6861441056526
YAR047C	YAR047C	0	0	3.01423642951642	0.700046599486824	0
YAR050W	FLO1	4.39727966781343	8.09395530000644	13.4916183801407	13.6089152613898	6.97012275164207
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.835183662825414	0	6.40717630001645	0	0.82491857780947
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952601346684446	0	2.23935773610015	0.951177187118239	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83360869243769	6.6114164569123	8.8108203403893	4.71580850921064	10.36904156047
YAR068W	YAR068W	8.23278678217373	10.5685534323618	28.1687369309837	4.56373466487336	6.37749277649731
YAR069C	YAR069C	0	0	0	0	1.01905308973673
YAR070C	YAR070C	0	0	0	0	0
